Researcher,Date completed,Ungulate Family,Ungulate Latin Name,Ungulate Common Name,Season in which plant recorded,Binned season,Year started,Year ended,Plant Reported Family,Plant Reported Genus,Plant Reported Species,Plant Reported Name,% Contribution to Diet,preference ranking,Data type,Units/metric diet is reported,Binned units (leave blank for now),Author definition of units,Total number of plant species eaten,Total Number of plant species available,Complete list of plants eaten or partial?,Reported Method,Binned method,Author definition of methods,Within study groupings (#),Type of grouping,Name of grouping,Author explaination of grouping,Sample size per grouping,Sample size units,Total sample size,Total sample size units,Author explaination of sample size,Latitude 1,Longitude 1,Latitude 2,Longitude 2,lat/long reported or inferred,Reported Study Site Location,Country,Continent,Author reported habitat/biome,Biome,Precipication/ rainfall,Were other ungulate species studied in this paper?,"If yes, list the common names here",Confidence level in data reported/collected,Reason for confidence level?,Citation (abrv),URL,Notes,Double checked by 2nd person?,Were changes made?,Notes/feedback on what was changed and why,2nd person initials,Date,,,,,,
DF,,Bovidae,Ovis dalli,Stone's Sheep,November,summer,1980,1983,NA,Populus,NA,Populus spp.,0,NA,proportion,percent of diet,,NA,NA,NA,partial,fecal fragment analysis,fecal microhistology,NA,11,experimental,November (subalpine burn),NA,12-Oct,pellet groups,120-144,pellet groups,A composite of 10-12 pellet groups was used for each sample,59'N,125'W,NA,NA,reported,"Toad River, British Columbia",Canada,North America,grassland,grassland,,,,high,authors/reported data very clear,"Seip, Bunnell 1985",,,yes,no,,,,,,,,,
DF,,Bovidae,Ovis dalli,Stone's Sheep,November,summer,1980,1983,NA,Vaccinium,NA,Vaccinium spp.,0,NA,proportion,percent of diet,,NA,NA,NA,partial,fecal fragment analysis,fecal microhistology,NA,11,experimental,November (subalpine burn),NA,12-Oct,pellet groups,120-144,pellet groups,A composite of 10-12 pellet groups was used for each sample,59'N,125'W,NA,NA,reported,"Toad River, British Columbia",Canada,North America,grassland,grassland,,,,high,authors/reported data very clear,"Seip, Bunnell 1985",,,yes,no,,,,,,,,,
DF,,Bovidae,Ovis dalli,Stone's Sheep,November,summer,1980,1983,NA,NA,NA,Other browse,0,NA,proportion,percent of diet,,NA,NA,NA,partial,fecal fragment analysis,fecal microhistology,NA,11,experimental,November (subalpine burn),NA,12-Oct,pellet groups,120-144,pellet groups,A composite of 10-12 pellet groups was used for each sample,59'N,125'W,NA,NA,reported,"Toad River, British Columbia",Canada,North America,grassland,grassland,,,,high,authors/reported data very clear,"Seip, Bunnell 1985",,,yes,no,,,,,,,,,
DF,,Bovidae,Ovis dalli,Stone's Sheep,November,summer,1980,1983,NA,NA,NA,Lichen,0,NA,proportion,percent of diet,,NA,NA,NA,partial,fecal fragment analysis,fecal microhistology,NA,11,experimental,November (subalpine burn),NA,12-Oct,pellet groups,120-144,pellet groups,A composite of 10-12 pellet groups was used for each sample,59'N,125'W,NA,NA,reported,"Toad River, British Columbia",Canada,North America,grassland,grassland,,,,high,authors/reported data very clear,"Seip, Bunnell 1985",,,yes,no,,,,,,,,,
DF,,Bovidae,Ovis dalli,Stone's Sheep,November,summer,1980,1983,NA,NA,NA,Mosses,9.8,NA,proportion,percent of diet,,NA,NA,NA,partial,fecal fragment analysis,fecal microhistology,NA,11,experimental,November (subalpine burn),NA,12-Oct,pellet groups,120-144,pellet groups,A composite of 10-12 pellet groups was used for each sample,59'N,125'W,NA,NA,reported,"Toad River, British Columbia",Canada,North America,grassland,grassland,,,,high,authors/reported data very clear,"Seip, Bunnell 1985",,,yes,no,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DF,7/20/21,Bovidae,Ovis canadensis,Bighorn Sheep,December,winter,1947,1952,Ephedra,Ephedra,nevadensis,Ephedra nevadensis,90,NA,proportion,percent of diet,,NA,NA,52,partial,stomach analyses,direct observation,three stomach analyses of sheep from Yuma Coun,3,experimental,"mature ram, illegally killed in December of 1947",NA,31-Dec,stomach analysis of a sheep,3,stomach analyses of sheep,three stomach analyses of sheep from Yuma Coun,36.6528N,113.9536W,NA,NA,inferred,"Yuma County, Arizona",United States of America,North America,desert,desert,,,,low,reported data is unclear/confusing,"Halloran, Crandell 1953",https://www.jstor.org/stable/pdf/3797114.pdf?casa_token=7llhJ0AqLcIAAAAA:0xj5eqsZKOROP2LSc7Tb5MluJYKWiMrIjUAOIAOHOfZC9Ph0n0cA6JQuhO2z7t5sDUa9msO61WIwNze-LrUAwl495U4zYPOzPuuJEx5SrcpbdLMuNE6o,,,,,,,,,,,,
DF,,Bovidae,Ovis canadensis,Bighorn Sheep,April,spring,1948,1952,Ephedra,Ephedra,nevadensis,Ephedra nevadensis,70,NA,proportion,percent of diet,,NA,NA,52,partial,stomach analyses,direct observation,three stomach analyses of sheep from Yuma Coun,3,experimental,mature ram that had apparently died of old age on 4/29/48,NA,31-Dec,stomach analysis of a sheep,3,stomach analyses of sheep,three stomach analyses of sheep from Yuma Coun,36.6528N,113.9536W,NA,NA,inferred,"Yuma County, Arizona",United States of America,North America,desert,desert,,,,low,reported data is unclear/confusing,"Halloran, Crandell 1953",,,,,,,,,,,,,
DF,,Bovidae,Ovis canadensis,Bighorn Sheep,April,spring,1948,1952,NA,Simmondsia,chinensis,Simmondsia chinensis,20,NA,proportion,percent of diet,,NA,NA,52,partial,stomach analyses,direct observation,three stomach analyses of sheep from Yuma Coun,3,experimental,mature ram that had apparently died of old age on 4/29/49,NA,31-Dec,stomach analysis of a sheep,3,stomach analyses of sheep,three stomach analyses of sheep from Yuma Coun,36.6528N,113.9536W,NA,NA,inferred,"Yuma County, Arizona",United States of America,North America,desert,desert,,,,low,reported data is unclear/confusing,"Halloran, Crandell 1953",,,,,,,,,,,,,
DF,,Bovidae,Ovis canadensis,Bighorn Sheep,March,spring,1952,1952,NA,NA,NA,Cactus (leaves and spines),5,NA,proportion,percent of diet,,NA,NA,52,partial,stomach analyses,direct observation,three stomach analyses of sheep from Yuma Coun,3,experimental,"young ram killed by car in march, 1952",NA,31-Dec,stomach analysis of a sheep,3,stomach analyses of sheep,three stomach analyses of sheep from Yuma Coun,36.6528N,113.9536W,NA,NA,inferred,"Yuma County, Arizona",United States of America,North America,desert,desert,,,,low,reported data is unclear/confusing,"Halloran, Crandell 1953",,,,,,,,,,,,,
DF,,Bovidae,Ovis canadensis,Bighorn Sheep,March,spring,1952,1952,NA,NA,NA,grasses,5,NA,proportion,percent of diet,,NA,NA,52,partial,stomach analyses,direct observation,three stomach analyses of sheep from Yuma Coun,3,experimental,"young ram killed by car in march, 1953",NA,31-Dec,stomach analysis of a sheep,3,stomach analyses of sheep,three stomach analyses of sheep from Yuma Coun,36.6528N,113.9536W,NA,NA,inferred,"Yuma County, Arizona",United States of America,North America,desert,desert,,,,low,reported data is unclear/confusing,"Halloran, Crandell 1953",,,,,,,,,,,,,
DF,,Bovidae,Ovis canadensis,Bighorn Sheep,March,spring,1952,1952,NA,Encelia,farinosa,Encelia farinosa,10,NA,proportion,percent of diet,,NA,NA,52,partial,stomach analyses,direct observation,three stomach analyses of sheep from Yuma Coun,3,experimental,"young ram killed by car in march, 1954",NA,31-Dec,stomach analysis of a sheep,3,stomach analyses of sheep,three stomach analyses of sheep from Yuma Coun,36.6528N,113.9536W,NA,NA,inferred,"Yuma County, Arizona",United States of America,North America,desert,desert,,,,low,reported data is unclear/confusing,"Halloran, Crandell 1953",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DF,2-Aug,Bovidae,Ovibos moschatus,Musk Oxen,Summer,dry,2006,2007,NA,Salix,arctica,Salix arctica,0,NA,proportion,composition of the diet,,proportion (%) of the total number of frag ments,NA,153,partial,microhistological analysis of plant remains in their feces,fecal microhistology,"plant samples were mac erated in nitric acid at 40°С for 2–3 min, and undam aged tissue fragments were washed in water and placed onto glass slides to make microscopic preparations. These preparations were examined under a photo imaging microscope connected to a computer, and the digital images of cellular structures were compiled into a database. To determine the composition of animal diet, fresh or dry fecal samples were soaked in water and homogenized in a magnetic stirrer. A drop of the resulting suspension was placed onto a glass slide under a coverslip and studied under a microscope at ×1000 magnification.",2,temporal,Summer,Snow cover is usually established in Sep tember to October and melts in June,3-Jan,heads of muskoxen,7,heads of muskoxen,"In each season, fecal samples from two to six head of reindeer and musk oxen were analyzed.",70.28'12'N,"178.45'59""E",71.21'02N,177.15'52W,inferred,Wrangel Island Nature Reserve,Russia,Asia,tundra,tundra,,,,high,authors/reported data very clear,Kazmin et al. 2011,https://link.springer.com/article/10.1134/S106235901107003X,,,,,,,,,,,,
DF,,Bovidae,Ovibos moschatus,Musk Oxen,Summer,dry,2006,2007,NA,Salix,polaris,S. polaris,0,NA,proportion,composition of the diet,,proportion (%) of the total number of frag ments,NA,153,partial,microhistological analysis of plant remains in their feces,fecal microhistology,"plant samples were mac erated in nitric acid at 40°С for 2–3 min, and undam aged tissue fragments were washed in water and placed onto glass slides to make microscopic preparations. These preparations were examined under a photo imaging microscope connected to a computer, and the digital images of cellular structures were compiled into a database. To determine the composition of animal diet, fresh or dry fecal samples were soaked in water and homogenized in a magnetic stirrer. A drop of the resulting suspension was placed onto a glass slide under a coverslip and studied under a microscope at ×1000 magnification.",2,temporal,Summer,Snow cover is usually established in Sep tember to October and melts in June,3-Jan,heads of muskoxen,7,heads of muskoxen,"In each season, fecal samples from two to six head of reindeer and musk oxen were analyzed.",70.28'12'N,"178.45'59""E",71.21'02N,177.15'52W,inferred,Wrangel Island Nature Reserve,Russia,Asia,tundra,tundra,,,,high,authors/reported data very clear,Kazmin et al. 2011,,,,,,,,,,,,,
DF,,Bovidae,Ovibos moschatus,Musk Oxen,Summer,dry,2006,2007,NA,Salix,reptans,S. reptans,10.1,NA,proportion,composition of the diet,,proportion (%) of the total number of frag ments,NA,153,partial,microhistological analysis of plant remains in their feces,fecal microhistology,"plant samples were mac erated in nitric acid at 40°С for 2–3 min, and undam aged tissue fragments were washed in water and placed onto glass slides to make microscopic preparations. These preparations were examined under a photo imaging microscope connected to a computer, and the digital images of cellular structures were compiled into a database. To determine the composition of animal diet, fresh or dry fecal samples were soaked in water and homogenized in a magnetic stirrer. A drop of the resulting suspension was placed onto a glass slide under a coverslip and studied under a microscope at ×1000 magnification.",2,temporal,Summer,Snow cover is usually established in Sep tember to October and melts in June,3-Jan,heads of muskoxen,7,heads of muskoxen,"In each season, fecal samples from two to six head of reindeer and musk oxen were analyzed.",70.28'12'N,"178.45'59""E",71.21'02N,177.15'52W,inferred,Wrangel Island Nature Reserve,Russia,Asia,tundra,tundra,,,,high,authors/reported data very clear,Kazmin et al. 2011,,,,,,,,,,,,,
DF,,Bovidae,Ovibos moschatus,Musk Oxen,Summer,dry,2006,2007,NA,NA,NA,Other willow species,35.8,NA,proportion,composition of the diet,,proportion (%) of the total number of frag ments,NA,153,partial,microhistological analysis of plant remains in their feces,fecal microhistology,"plant samples were mac erated in nitric acid at 40°С for 2–3 min, and undam aged tissue fragments were washed in water and placed onto glass slides to make microscopic preparations. These preparations were examined under a photo imaging microscope connected to a computer, and the digital images of cellular structures were compiled into a database. To determine the composition of animal diet, fresh or dry fecal samples were soaked in water and homogenized in a magnetic stirrer. A drop of the resulting suspension was placed onto a glass slide under a coverslip and studied under a microscope at ×1000 magnification.",2,temporal,Summer,Snow cover is usually established in Sep tember to October and melts in June,3-Jan,heads of muskoxen,7,heads of muskoxen,"In each season, fecal samples from two to six head of reindeer and musk oxen were analyzed.",70.28'12'N,"178.45'59""E",71.21'02N,177.15'52W,inferred,Wrangel Island Nature Reserve,Russia,Asia,tundra,tundra,,,,high,authors/reported data very clear,Kazmin et al. 2011,,,,,,,,,,,,,
DF,,Bovidae,Ovibos moschatus,Musk Oxen,Summer,dry,2006,2007,NA,Alopecurus,alpinus,Alopecurus alpinus,2.2,NA,proportion,composition of the diet,,proportion (%) of the total number of frag ments,NA,153,partial,microhistological analysis of plant remains in their feces,fecal microhistology,"plant samples were mac erated in nitric acid at 40°С for 2–3 min, and undam aged tissue fragments were washed in water and placed onto glass slides to make microscopic preparations. These preparations were examined under a photo imaging microscope connected to a computer, and the digital images of cellular structures were compiled into a database. To determine the composition of animal diet, fresh or dry fecal samples were soaked in water and homogenized in a magnetic stirrer. A drop of the resulting suspension was placed onto a glass slide under a coverslip and studied under a microscope at ×1000 magnification.",2,temporal,Summer,Snow cover is usually established in Sep tember to October and melts in June,3-Jan,heads of muskoxen,7,heads of muskoxen,"In each season, fecal samples from two to six head of reindeer and musk oxen were analyzed.",70.28'12'N,"178.45'59""E",71.21'02N,177.15'52W,inferred,Wrangel Island Nature Reserve,Russia,Asia,tundra,tundra,,,,high,authors/reported data very clear,Kazmin et al. 2011,,,,,,,,,,,,,
DF,,Bovidae,Ovibos moschatus,Musk Oxen,Summer,dry,2006,2007,NA,Arctagrostis,arundinacea,Arctagrostis arundinacea,0,NA,proportion,composition of the diet,,proportion (%) of the total number of frag ments,NA,153,partial,microhistological analysis of plant remains in their feces,fecal microhistology,"plant samples were mac erated in nitric acid at 40°С for 2–3 min, and undam aged tissue fragments were washed in water and placed onto glass slides to make microscopic preparations. These preparations were examined under a photo imaging microscope connected to a computer, and the digital images of cellular structures were compiled into a database. To determine the composition of animal diet, fresh or dry fecal samples were soaked in water and homogenized in a magnetic stirrer. A drop of the resulting suspension was placed onto a glass slide under a coverslip and studied under a microscope at ×1000 magnification.",2,temporal,Summer,Snow cover is usually established in Sep tember to October and melts in June,3-Jan,heads of muskoxen,7,heads of muskoxen,"In each season, fecal samples from two to six head of reindeer and musk oxen were analyzed.",70.28'12'N,"178.45'59""E",71.21'02N,177.15'52W,inferred,Wrangel Island Nature Reserve,Russia,Asia,tundra,tundra,,,,high,authors/reported data very clear,Kazmin et al. 2011,,,,,,,,,,,,,
DF,,Bovidae,Ovibos moschatus,Musk Oxen,Summer,dry,2006,2007,NA,Arctagrostis,latifolia,A. latifolia,1.3,NA,proportion,composition of the diet,,proportion (%) of the total number of frag ments,NA,153,partial,microhistological analysis of plant remains in their feces,fecal microhistology,"plant samples were mac erated in nitric acid at 40°С for 2–3 min, and undam aged tissue fragments were washed in water and placed onto glass slides to make microscopic preparations. These preparations were examined under a photo imaging microscope connected to a computer, and the digital images of cellular structures were compiled into a database. To determine the composition of animal diet, fresh or dry fecal samples were soaked in water and homogenized in a magnetic stirrer. A drop of the resulting suspension was placed onto a glass slide under a coverslip and studied under a microscope at ×1000 magnification.",2,temporal,Summer,Snow cover is usually established in Sep tember to October and melts in June,3-Jan,heads of muskoxen,7,heads of muskoxen,"In each season, fecal samples from two to six head of reindeer and musk oxen were analyzed.",70.28'12'N,"178.45'59""E",71.21'02N,177.15'52W,inferred,Wrangel Island Nature Reserve,Russia,Asia,tundra,tundra,,,,high,authors/reported data very clear,Kazmin et al. 2011,,,,,,,,,,,,,
DF,,Bovidae,Ovibos moschatus,Musk Oxen,Summer,dry,2006,2007,NA,Fetsuca,baffinensis,Fetsuca baffinensis,1.3,NA,proportion,composition of the diet,,proportion (%) of the total number of frag ments,NA,153,partial,microhistological analysis of plant remains in their feces,fecal microhistology,"plant samples were mac erated in nitric acid at 40°С for 2–3 min, and undam aged tissue fragments were washed in water and placed onto glass slides to make microscopic preparations. These preparations were examined under a photo imaging microscope connected to a computer, and the digital images of cellular structures were compiled into a database. To determine the composition of animal diet, fresh or dry fecal samples were soaked in water and homogenized in a magnetic stirrer. A drop of the resulting suspension was placed onto a glass slide under a coverslip and studied under a microscope at ×1000 magnification.",2,temporal,Summer,Snow cover is usually established in Sep tember to October and melts in June,3-Jan,heads of muskoxen,7,heads of muskoxen,"In each season, fecal samples from two to six head of reindeer and musk oxen were analyzed.",70.28'12'N,"178.45'59""E",71.21'02N,177.15'52W,inferred,Wrangel Island Nature Reserve,Russia,Asia,tundra,tundra,,,,high,authors/reported data very clear,Kazmin et al. 2011,,,,,,,,,,,,,
DF,,Bovidae,Ovibos moschatus,Musk Oxen,Summer,dry,2006,2007,NA,Fetsuca,branchyphylla,F. branchyphylla,2.5,NA,proportion,composition of the diet,,proportion (%) of the total number of frag ments,NA,153,partial,microhistological analysis of plant remains in their feces,fecal microhistology,"plant samples were mac erated in nitric acid at 40°С for 2–3 min, and undam aged tissue fragments were washed in water and placed onto glass slides to make microscopic preparations. These preparations were examined under a photo imaging microscope connected to a computer, and the digital images of cellular structures were compiled into a database. To determine the composition of animal diet, fresh or dry fecal samples were soaked in water and homogenized in a magnetic stirrer. A drop of the resulting suspension was placed onto a glass slide under a coverslip and studied under a microscope at ×1000 magnification.",2,temporal,Summer,Snow cover is usually established in Sep tember to October and melts in June,3-Jan,heads of muskoxen,7,heads of muskoxen,"In each season, fecal samples from two to six head of reindeer and musk oxen were analyzed.",70.28'12'N,"178.45'59""E",71.21'02N,177.15'52W,inferred,Wrangel Island Nature Reserve,Russia,Asia,tundra,tundra,,,,high,authors/reported data very clear,Kazmin et al. 2011,,,,,,,,,,,,,
